Company,GST No,State,State Code,City,Address,Zip Code,PAN,CIN,Customer,Customer Address,GST No,Phone,Email,Type,Invoice No.,MRN/PO No.,Invoice Date,Raw Material,Category,Sub Category,HSN Code,Sap Code,Unit,Quantity,Price (?),Pre Tax Amount (?),CGST Tax Percentage,CGST Tax (?),SGST Tax Percentage,SGST Tax/Excise Duty (?),IGST Tax/VAT Percentage,IGST Tax/VAT Amount (?),CESS Tax Percentage,CESS Tax,Total TCS (?),Discount (?),Delivery Charge (?),Total Amount (?),Invoice Total (?),Raw Material ID,Raw Material Code,Description
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,MARDI GRAS SPIRITS,,,,,Purchase,1112122/JAN,4892,5-Jan-24,Monkey 47,Bar,Gin & Vodka,0,,BTL,1,4617.33,4617.33,0,0,0,0,0,0,0,0,45.61,56,0,4561.46,4607,16704639,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Mansha Agencies Pvt Ltd,,,,,Purchase,15200/JAN,4891,5-Jan-24,J W Red Label,Bar,Scotch Whisky,0,,BTL,1,2077.83,2077.83,0,0,0,0,0,0,0,0,155.4,205,0,2050.82,15696,16704465,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Mansha Agencies Pvt Ltd,,,,,Purchase,15200/JAN,4891,5-Jan-24,J W Black Label,Bar,Scotch Whisky,0,,BTL,3,3693.92,11081.75,0,0,0,0,0,0,0,0,,,,10937.7,,16704468,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Mansha Agencies Pvt Ltd,,,,,Purchase,15200/JAN,4891,5-Jan-24,Tanqueray Gin,Bar,Gin & Vodka,0,,BTL,1,2585.75,2585.75,0,0,0,0,0,0,0,0,,,,2552.14,,16704631,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Mansha Agencies Pvt Ltd,,,,,Purchase,18428/JAN,4890,5-Jan-24,Mc Dowell Blue Riband Dry,Bar,Gin & Vodka,0,,BTL,2,556.67,1113.33,0,0,0,0,0,0,0,0,10.96,17,0,1096.3,1107,16704653,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Mansha Agencies Pvt Ltd,,,,,Purchase,18427/JAN,4889,5-Jan-24,Black & White,Bar,Scotch Whisky,0,,BTL,3,2401.02,7203.06,0,0,0,0,0,0,0,0,70.61,142,0,7061.16,7132,16704475,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,MILESTONE MERCANDISE PVT. LTD.,,,,,Purchase,4694-Jan,4887,5-Jan-24,Red Bull,Beverages,,0,,CAN,24,79.97,1919.26,14,268.7,14,268.7,0,0,12,230.31,0,0,0,2686.97,2687,16704141,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,MILESTONE MERCANDISE PVT. LTD.,,,,,Purchase,766/JAN,4886,5-Jan-24,Perrier Carbonated Water,Beverages,,0,,BTL,24,108.88,2613.12,9,235.18,9,235.18,0,0,0,0,0,0,0,3083.47,3083,16704144,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,NAVED FAHIM SHAIKH,,,,,Purchase,311/JAN,4885,5-Jan-24,Chicken Leg Bonless,Meat Material,Meat,0,,Kg,5,250,1250,0,0,0,0,0,0,0,0,0,0,0,1250,3750,16704531,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,NAVED FAHIM SHAIKH,,,,,Purchase,311/JAN,4885,5-Jan-24,Chicken Breast Bonless,Meat Material,Meat,0,,Kg,10,250,2500,0,0,0,0,0,0,0,0,,,,2500,,16704537,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,NAVED FAHIM SHAIKH,,,,,Purchase,312/JAN,4884,5-Jan-24,Chicken Tandoori,Meat Material,Meat,0,,Kg,1.6,230,368,0,0,0,0,0,0,0,0,0,0,0,368,2868,16704529,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,NAVED FAHIM SHAIKH,,,,,Purchase,312/JAN,4884,5-Jan-24,Chicken Leg Bonless,Meat Material,Meat,0,,Kg,10,250,2500,0,0,0,0,0,0,0,0,,,,2500,,16704531,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,603/JAN,4883,5-Jan-24,Surmay Fish,Meat Material,Sea Food,0,,Kg,5,550,2750,0,0,0,0,0,0,0,0,0,0,0,2750,10573,16704438,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,603/JAN,4883,5-Jan-24,Small Crab Whole,Meat Material,Sea Food,0,,Kg,5.5,275,1512.5,0,0,0,0,0,0,0,0,,,,1512.5,,16704441,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,603/JAN,4883,5-Jan-24,Pomfret,Meat Material,Sea Food,0,,Kg,3.2,1250,4000,0,0,0,0,0,0,0,0,,,,4000,,16704448,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,603/JAN,4883,5-Jan-24,Medium Prawns,Meat Material,Sea Food,0,,Kg,4.2,550,2310,0,0,0,0,0,0,0,0,,,,2310,,16704449,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,602/JAN,4882,5-Jan-24,Tiger Prawns,Meat Material,Sea Food,0,,Kg,6.6,1100,7260,0,0,0,0,0,0,0,0,0,0,0,7260,13355,16704437,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,602/JAN,4882,5-Jan-24,Squid,Meat Material,Sea Food,0,,Kg,3.6,400,1440,0,0,0,0,0,0,0,0,,,,1440,,16704439,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,602/JAN,4882,5-Jan-24,Pomfret,Meat Material,Sea Food,0,,Kg,1.9,1250,2375,0,0,0,0,0,0,0,0,,,,2375,,16704448,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,602/JAN,4882,5-Jan-24,Lobster Fish,Meat Material,Sea Food,0,,Kg,1.9,1200,2280,0,0,0,0,0,0,0,0,,,,2280,,16704450,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GEM ICE CUBES,,,,,Purchase,5905-Jan,4881,5-Jan-24,Ice,Food Ingredients,Frozan,0,,Kg,62,7,434,0,0,0,0,0,0,0,0,0,0,0,434,434,16704661,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,48836/JAN,4880,5-Jan-24,Mawa,Dairy Products,Dairy,0,,Kg,1,330,330,2.5,8.25,2.5,8.25,0,0,0,0,0,0,0,346.5,3812,16704796,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,48836/JAN,4880,5-Jan-24,Malai Paneer,Dairy Products,Dairy,0,,Kg,10,310,3100,0,0,0,0,0,0,0,0,,,,3100,,16704797,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,48836/JAN,4880,5-Jan-24,Fresh Milk (tabela),Dairy Products,Dairy,0,,LTR,5,73,365,0,0,0,0,0,0,0,0,,,,365,,16704801,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,S.S.V DISTRIBUTORS INDIA PVT. LTD.,,,,,Purchase,21884/JAN,4879,5-Jan-24,Curd Mother Dairy,Dairy Products,Dairy,0,,Kg,12,102.29,1227.42,2.5,30.69,2.5,30.69,0,0,0,0,0,0,0,1288.8,1289,16704803,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,16319/JAN,4878,5-Jan-24,Green Peas,Food Ingredients,Frozan,0,,PKT,2,95,190,0,0,0,0,0,0,0,0,0,0,0,190,1870,16704662,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,16319/JAN,4878,5-Jan-24,Milk 3 Fat,Dairy Products,Dairy,0,,PKT,30,56,1680,0,0,0,0,0,0,0,0,,,,1680,,16704795,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43269/JAN,4877,5-Jan-24,Water Melon,Fresh Fruits,,0,,Kg,11,40,440,0,0,0,0,0,0,0,0,0,0,0,440,1772,16704057,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43269/JAN,4877,5-Jan-24,Papaya,Fresh Fruits,,0,,Kg,3.6,40,144,0,0,0,0,0,0,0,0,,,,144,,16704068,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43269/JAN,4877,5-Jan-24,Orange,Fresh Fruits,,0,,Kg,11,70,770,0,0,0,0,0,0,0,0,,,,770,,16704070,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43269/JAN,4877,5-Jan-24,Elaichi Bananas,Fresh Fruits,,0,,Kg,2,110,220,0,0,0,0,0,0,0,0,,,,220,,16704075,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43269/JAN,4877,5-Jan-24,Apple,Fresh Fruits,,0,,Kg,1.1,180,198,0,0,0,0,0,0,0,0,,,,198,,16704084,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,496443/JAN,4876,5-Jan-24,Bread Crumbs Penko,Grocery,,0,,Kg,3,123.86,371.58,2.5,9.29,2.5,9.29,0,0,0,0,0,0,0,390.16,11666,16704050,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,496443/JAN,4876,5-Jan-24,Baked Beans,Food Ingredients,Toppings,0,,TIN,8,47.1,376.8,6,22.61,6,22.61,0,0,0,0,,,,422.02,,16704276,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,496443/JAN,4876,5-Jan-24,Cheese Amul,Dairy Products,Cheese,0,,Kg,12,456,5472,6,328.32,6,328.32,0,0,0,0,,,,6128.64,,16704839,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,496443/JAN,4876,5-Jan-24,Sesame Oil,Food Ingredients,Can Food,0,,BTL,1,421.81,421.81,2.5,10.55,2.5,10.55,0,0,0,0,,,,442.91,,16704853,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,496443/JAN,4876,5-Jan-24,Sarso Ka Sag,Food Ingredients,Can Food,0,,TIN,8,60.41,483.28,6,29,6,29,0,0,0,0,,,,541.28,,16704854,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,496443/JAN,4876,5-Jan-24,Refind Oil,Food Ingredients,Can Food,0,,LTR,36,98.98,3563.25,2.5,89.08,2.5,89.08,0,0,0,0,,,,3741.41,,16704857,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,FREEZE FRESH,,,,,Purchase,6758-Jan,4875,5-Jan-24,Peel Garlic,Vegetable,,0,,Kg,10,240,2400,0,0,0,0,0,0,0,0,0,0,0,2400,2400,16703876,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ELITE ENTERPRISE,,,,,Purchase,26112/JAN,4874,5-Jan-24,Madagascar Chocolate,Food Ingredients,Toppimgs,0,,PKT,4,4000,16000,9,1440,9,1440,0,0,0,0,0,0,0,18880,18880,16704664,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,After Mint T One,Grocery,,0,,PKT,15,250,3750,2.5,93.75,2.5,93.75,0,0,0,0,0,0,0,3937.5,19748,16704054,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,After Mint M Pot,Grocery,,0,,PKT,40,250,10000,2.5,250,2.5,250,0,0,0,0,,,,10500,,16704055,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,Tea Bag Sachet,Beverages,Tea,0,,PKT,1,650,650,2.5,16.25,2.5,16.25,0,0,0,0,,,,682.5,,16704289,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,Sugar 5 Gm,Grocery,Sugar,0,,PKT,15,150,2250,2.5,56.25,2.5,56.25,0,0,0,0,,,,2362.5,,16704328,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,Demerara Sugar 5 Gm,Grocery,Sugar,0,,PKT,1,237.5,237.5,6,14.25,6,14.25,0,0,0,0,,,,266,,16704333,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,Tooth Pick 500 Pc,Non Food,Disposable,0,,PKT,10,110,1100,6,66,6,66,0,0,0,0,,,,1232,,16704726,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1888/Jan,4873,5-Jan-24,Nescafe Sachet,Coffee,Coffee,0,,PKT,5,130,650,9,58.5,9,58.5,0,0,0,0,,,,767,,16704827,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,0876/Jan,4872,5-Jan-24,Orange Marmalade 15gm,Food Ingredients,,0,,PKT,1,335,335,6,20.1,6,20.1,0,0,0,0,0,0,0,375.2,2864,16704106,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,0876/Jan,4872,5-Jan-24,Mixed Pickle 12 Gm,Food Ingredients,Can Food,0,,PCS,500,2.8,1400,6,84,6,84,0,0,0,0,,,,1568,,16704869,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,0876/Jan,4872,5-Jan-24,Mix Fruit Jam 15 Gm,Food Ingredients,Can Food,0,,PCS,100,3.25,325,6,19.5,6,19.5,0,0,0,0,,,,364,,16704872,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,OMNI PACKAGING,,,,,Purchase,1-Jan,4872,5-Jan-24,Honey 15 Gm,Food Ingredients,Can Food,0,,PCS,100,5.3,530,2.5,13.25,2.5,13.25,0,0,0,0,,,,556.5,,16704882,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Yellow Zucchini,Vegetable,,0,,Kg,0.5,110,55,0,0,0,0,0,0,0,0,0,0,0,55,2120,16703833,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Pok Choy,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,,,,110,,16703875,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Lemon Leaves,Vegetable,,0,,Kg,0.1,800,80,0,0,0,0,0,0,0,0,,,,80,,16703890,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Indian Chives,Vegetable,,0,,Kg,0.1,800,80,0,0,0,0,0,0,0,0,,,,80,,16703906,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Green Zucchini,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,,,,110,,16703911,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Fresh Red Chilly,Vegetable,,0,,Kg,0.5,120,60,0,0,0,0,0,0,0,0,,,,60,,16703920,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Fresh Mushroom,Vegetable,,0,,Kg,4,170,680,0,0,0,0,0,0,0,0,,,,680,,16703921,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Fresh Basil,Vegetable,,0,,Kg,0.25,160,40,0,0,0,0,0,0,0,0,,,,40,,16703924,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Chinese Cabbage,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,,,,110,,16703939,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Celery Leaves,Vegetable,,0,,Kg,1,110,110,0,0,0,0,0,0,0,0,,,,110,,16703942,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Broccoli,Vegetable,,0,,Kg,2.5,180,450,0,0,0,0,0,0,0,0,,,,450,,16703948,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Bell Pepper Red,Vegetable,,0,,Kg,0.5,130,65,0,0,0,0,0,0,0,0,,,,65,,16703952,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,Bell Papper Yellow,Vegetable,,0,,Kg,0.5,130,65,0,0,0,0,0,0,0,0,,,,65,,16703953,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,522/JAN,4871,5-Jan-24,American Corn,Vegetable,,0,,Kg,1.5,70,105,0,0,0,0,0,0,0,0,,,,105,,16703970,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Wafer Potatos,Vegetable,,0,,Kg,6,42,252,0,0,0,0,0,0,0,0,0,0,0,252,6576,16703837,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Tomatos,Vegetable,,0,,Kg,24,36,864,0,0,0,0,0,0,0,0,,,,864,,16703838,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Staff Veg,Vegetable,,0,,Kg,15,38,570,0,0,0,0,0,0,0,0,,,,570,,16703851,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Spring Onion,Vegetable,,0,,Kg,2,48,96,0,0,0,0,0,0,0,0,,,,96,,16703854,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Spinach,Vegetable,,0,,Kg,11,36,396,0,0,0,0,0,0,0,0,,,,396,,16703855,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Potato,Vegetable,,0,,Kg,4,34,136,0,0,0,0,0,0,0,0,,,,136,,16703873,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Onion,Vegetable,,0,,Kg,44,46,2024,0,0,0,0,0,0,0,0,,,,2024,,16703882,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Mint Leaves,Vegetable,,0,,Kg,0.75,48,36,0,0,0,0,0,0,0,0,,,,36,,16703883,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Methi Fresh,Vegetable,,0,,Kg,1,46,46,0,0,0,0,0,0,0,0,,,,46,,16703885,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Lemon,Vegetable,,0,,Kg,5.5,70,385,0,0,0,0,0,0,0,0,,,,385,,16703894,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Green Chilly,Vegetable,,0,,Kg,3.5,52,182,0,0,0,0,0,0,0,0,,,,182,,16703915,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Ginger,Vegetable,,0,,Kg,3,70,210,0,0,0,0,0,0,0,0,,,,210,,16703917,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Fresh Beans,Vegetable,,0,,Kg,5,68,340,0,0,0,0,0,0,0,0,,,,340,,16703923,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Cucumber,Vegetable,,0,,Kg,5,32,160,0,0,0,0,0,0,0,0,,,,160,,16703935,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Coriander Leaves,Vegetable,,0,,Kg,5,65,325,0,0,0,0,0,0,0,0,,,,325,,16703936,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Cauliflower,Vegetable,,0,,Kg,1,42,42,0,0,0,0,0,0,0,0,,,,42,,16703943,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Carrots,Vegetable,,0,,Kg,2,36,72,0,0,0,0,0,0,0,0,,,,72,,16703944,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Capsicum,Vegetable,,0,,Kg,3,48,144,0,0,0,0,0,0,0,0,,,,144,,16703945,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Cabbage,Vegetable,,0,,Kg,4,30,120,0,0,0,0,0,0,0,0,,,,120,,16703946,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Beetroots,Vegetable,,0,,Kg,0.5,32,16,0,0,0,0,0,0,0,0,,,,16,,16703954,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,071//JAN,4870,5-Jan-24,Banana Leaf,Vegetable,,0,,PCS,20,8,160,0,0,0,0,0,0,0,0,,,,160,,16703957,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,MILESTONE MERCANDISE PVT. LTD.,,,,,Purchase,12775/jan,4869,4-Jan-24,Legacy Premium,Bar,Whisky,0,,BTL,1,10,10,0,0,0,0,0,0,0,0,0,0,0,10,10,16704240,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GEM ICE CUBES,,,,,Purchase,5909-Jan,4868,4-Jan-24,Ice,Food Ingredients,Frozan,0,,Kg,45,7,315,0,0,0,0,0,0,0,0,0,0,0,315,315,16704661,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2515-Jan,4867,4-Jan-24,Pepsi,Beverages,,0,,BTL,24,12.14,291.43,14,40.8,14,40.8,0,0,12,34.97,0,0,0,408,8718,16704145,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2515-Jan,4867,4-Jan-24,Dukes Soda,Beverages,,0,,BTL,120,6.78,813.56,9,73.22,9,73.22,0,0,0,0,,,,960,,16704155,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2515-Jan,4867,4-Jan-24,Aquafina Water,Beverages,,0,,BTL,360,10.24,3686.44,9,331.78,9,331.78,0,0,0,0,,,,4349.99,,16704160,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2515-Jan,4867,4-Jan-24,7 Up 750 Ml,Beverages,,0,,BTL,72,25.71,1851.43,14,259.2,14,259.2,0,0,12,222.17,,,,2592,,16704163,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2515 Jan,4867,4-Jan-24,7 Up,Beverages,,0,,BTL,24,12.14,291.43,14,40.8,14,40.8,0,0,12,34.97,,,,408,,16704164,,
